Artist ID,"Artist",Certified Units,Gold,Platinum,Multi-Platinum,Diamond
dcb210d5f0826f7d6154ba873dcf56f7,"LINDSEY STIRLING",1,2,0,0,0
b54cf4cdd294727b29033f1ea57b8693,"LISA LISA & CULT JAM",1,1,1,0,0
937f24dc1f99f5e2a004b2b89834e76f,"LISA LISA & CULT JAM WITH FULL FORCE",1,1,1,0,0
d333e41673a7ee0dc16f05ecba952c36,"LISA LOEB",1,2,0,0,0
505d27807f1b2a587a9d4795f284c80f,"LIT",1,1,1,0,0
04bfe55d4d362c7fa16da177691c1fb7,"LITA FORD",1,1,1,0,0
960eceaba3a011d8ff9a091f88bf28a8,"LIZA MINNELLI",1,2,0,0,0
2221d2b18ab337ac82c9f3bc374367c1,"LIZZO",1,1,1,0,0
ec01cab4b2de2e34105be56d2f9e41e1,"LLOYD BANKS",1,1,1,0,0
aec85c0fd7dd5535a0786aab98f580b9,"LOST BOYZ",1,2,0,0,0
012d3936a3f95131e462cc083a61fcfe,"LOU REED",1,2,0,0,0
367be9606b53ea7095087eac9bab4166,"LUKAS GRAHAM",1,1,1,0,0
1027dfce892a47595f063266266518ac,"LUNIZ",1,1,1,0,0
5a16c5f9b6d1b089bf69fb7ede316c13,"LUPE FIASCO",1,2,0,0,0
95dc286efff45039451e85704d321049,"LYFE",1,1,1,0,0
6ea4a6c4fbe360176cdeb5f21ea27f90,"MACKLEMORE & RYAN LEWIS",1,1,1,0,0
68958675205f916722afff196266561e,"MAHAVISHNU ORCHESTRA",1,2,0,0,0
a4a81f7c4e8dc5862a78646388bf0374,"MARC COHN",1,1,1,0,0
9ba272461e9edad50967fbb5b1c313aa,"MARCY PLAYGROUND",1,1,1,0,0
b9332011eb68218e47589724a396e9d1,"MARK RONSON",1,1,1,0,0
fcf305902474b4e35ad4c5602cfda3f3,"MARKY MARK & THE FUNKY BUNCH",1,1,1,0,0
205b3909fe82498625fc1b53b0a893ff,"MATISYAHU",1,2,0,0,0
08470f7ddb45c41a31983aa3d2992e73,"MATTHEW SWEET",1,2,0,0,0
5a35212f46a0ef98433b83ae8f60b969,"MAZZY STAR",1,1,1,0,0
ec5c2c8c6d15dd4ce98c6498ea51a06e,"MECO",1,1,1,0,0
31b1d17192ca57c42c7c03221dd0f6a4,"MELANIE",1,2,0,0,0
6d6efd7c8102c026f4299dc78688bb84,"MELISSA MANCHESTER",1,2,0,0,0
1fb371aa835fbfeec7812d68a2938cfb,"MEMPHIS BLEEK",1,2,0,0,0
ed9ef79b65211a8efd69fbc279b7bee3,"MEREDITH BROOKS",1,1,1,0,0
49068f1c1443f1f52df984874f1f43cf,"MERLE HAGGARD & WILLIE NELSON",1,1,1,0,0
ca32e184aa02a70d8b1f07e1b531c76a,"METHOD MAN AND REDMAN",1,1,1,0,0
537c07997b2bb4d10b24e3ca361671f4,"METRO BOOMIN",1,1,1,0,0
3448452a58bbcd7ce8cf9215f23ae1d7,"MICHAEL FRANKS",1,2,0,0,0
c8bf3ffce8663049ab488581506cd978,"MICHAEL MARTIN MURPHEY",1,2,0,0,0
a01671881cd95df1b47ac6485366a350,"MICKEY GILLEY",1,2,0,0,0
c83ccb2d569058a135f6a82f7f14ffbe,"MIGHTY MIGHTY BOSSTONES",1,1,1,0,0
83e94abaa6b00b0dff7076875db5bc61,"MIKE + THE MECHANICS",1,2,0,0,0
da6364704bef479b4625dfb2304251a5,"MIKE JONES",1,1,1,0,0
a87b68fa0e1b045a5dfac917add3812e,"MONEYBAGG YO",1,2,0,0,0
c57ebfec23868a85bfdcec99f6f71382,"MONTROSE",1,1,1,0,0
476425440a0b90eda6aa56dcc7a0cfc6,"MORRISSEY",1,2,0,0,0
353a28e2b0c481cbe88b068c6cda5b96,"MOS DEF",1,2,0,0,0
452c36f7e233c7b7dfb22062ce5c3cc1,"MR. BIG",1,1,1,0,0
853043326d55048f3c5d1f3fbfd59ba1,"MR. MISTER",1,1,1,0,0
903e0f92b7291d3aece0f156e44cd800,"MUSTARD",1,1,1,0,0
285ed3c7f16830b53cf0ccd26dea0abf,"N.E.R.D.",1,2,0,0,0
c93fd0d59c5734bffa9de456d92c4c1f,"NAJEE",1,2,0,0,0
2786f631a2704f511afc3515c0279fb7,"NAPPY ROOTS",1,1,1,0,0
dc6f540ec351e350b4524a7119801191,"NATASHA BEDINGFIELD",1,2,0,0,0
bbe331b3bd33013903af097c41b433e9,"NAZARETH",1,1,1,0,0
082dc1a96f3c2cae26cd503ef5834f1f,"NEIL SEDAKA",1,2,0,0,0
d68cce8d3fc345382478079e349c5f92,"NEVILLE MARINER",1,1,1,0,0
5e9f312bb7b4409dc7c22e8738721b39,"NEW RADICALS",1,1,1,0,0
176fe678a5b14123d48d1ea81ac54393,"NIALL HORAN",1,1,1,0,0
c4eb454004df5db37fdd1981934f4bc1,"NILSSON",1,2,0,0,0
0f544f4b65da88d3ed5dde983091b303,"NINO ROTA",1,1,1,0,0
62764a0d809242179962fecc166525ec,"NIPSEY HUSSLE",1,1,1,0,0
e4aa371919f6c1dc651c04940dabdfd3,"NLE CHOPPA",1,2,0,0,0
4363584f32997fac11487ae73a2e9cfa,"NOREAGA",1,2,0,0,0
2e805b1d8fd774825ed497003d7ced8f,"O-TOWN",1,1,1,0,0
9c24d4cfcd2b6ebf861c53c2896148ee,"OF MONSTERS & MEN",1,1,1,0,0
540e2d61194f83f198373b333493996f,"OLIVIA NEWTON-JOHN & JOHN TRAVOLTA",1,1,1,0,0
5fa88e823f5f4072560365c05e9a1778,"OLIVIA RODRIGO",1,1,1,0,0
1d7c6f1bc1bdc43c7eca51d45b7d32b0,"ONYX",1,1,1,0,0
fc1d31acafd668500f1299caa2287091,"ORIGINAL LONDON CAST",1,1,1,0,0
cc4681822f4c984d8360993b426e3cc9,"OWL CITY",1,1,1,0,0
32f0b00ce98bbe29f226a90d29ffff7f,"P. DIDDY",1,1,1,0,0
be41f4e4e203e97bb6b69c67c4bc0227,"P.M. DAWN",1,2,0,0,0
838e5bdf9753418b23a55c74c0b726ef,"PARTYNEXTDOOR",1,2,0,0,0
0be6970236d3db6cf202a4b14a73125d,"PASSENGER",1,1,1,0,0
9e44e1f245003e5c55d45836b124c4e9,"PASSION PIT",1,2,0,0,0
746c3594b47c2490fb8b279130e98eeb,"PAUL & LINDA MC CARTNEY",1,1,1,0,0
9622c616c41e43bee0c78975e199fb39,"PAUL ANKA",1,2,0,0,0
73b508068e891a63562d63836704f528,"PAUL STANLEY",1,1,1,0,0
747187ba3113f87b79d1cfddaeb1921c,"PAUL WALL",1,1,1,0,0
54c4aa41d5b10420edc56b4f5a3ed48e,"PAULINA RUBIO",1,2,0,0,0
64af63864b6598e0b15cb11a4b5081e7,"PETER CETERA",1,1,1,0,0
75290800db27bf4c450f999a92aeccb5,"PETER CRISS",1,1,1,0,0
c1bdeac7ff12be86da78c8b7134214bd,"PETEY PABLO",1,2,0,0,0
65cf9f6c64eb519eff9f9248e9eef2e2,"PETRA",1,2,0,0,0
897f0d32b784db7dcdb029f3c93e578d,"PHILLIP PHILLIPS",1,1,1,0,0
0595ae527719c124abf3208d3a7157d1,"PHOEBE SNOW",1,2,0,0,0
4a913c6f738c96ce9e5be69614fcff27,"PITCH PERFECT",1,1,1,0,0
d07597b8ad42494733fbf60acabecdd7,"PLACIDO DOMINGO",1,1,1,0,0
b92ab78c6475655cb4536527c6fc53c0,"PLAIN WHITE T'S",1,2,0,0,0
7644d13dfbb62d9a01dcafa77c5f0845,"PLAYER",1,2,0,0,0
768b30f3c8a23d6512c412982b5e4d44,"POCO",1,2,0,0,0
98d0ed38f94171bb63cc6292eaaff2f0,"POSTAL SERVICE",1,1,1,0,0
1a04174164d39e042896eb4314996bab,"POWERMAN 5000",1,1,1,0,0
d035a2091063e8a27deca30f3cade334,"PRETTY RICKY",1,2,0,0,0
045a3e1ff70ce5a40f0e846f33fe66f7,"PSYCHEDELIC FURS",1,2,0,0,0
e94b76fe383d9b7aa504425d8c32b7db,"QUAD CITY DJ'S",1,1,1,0,0
50874fef74971919c231748eb55783f1,"QUARTERFLASH",1,1,1,0,0
a01bb9c8be0811c41f4fe226c42aa514,"QUEEN LATIFAH",1,2,0,0,0
7a62be33f31b7a51ec51c3596aa4b963,"R. KELLY & PUBLIC ANNOUNCEMENT",1,1,1,0,0
fbaca808c1aab72386d56b1bf1fef453,"RAKIM",1,2,0,0,0
cf529bfc016c4b379e7899b65d0a8fe2,"RALPH TRESVANT",1,1,1,0,0
062dc4547ca872366845e83ae5cff335,"RAMMSTEIN",1,1,1,0,0
a1e136ffe6a5c8b5995f03ac6a54e982,"RAMONES",1,2,0,0,0
c5f17dd6dad42e67590b2ab296195106,"RAY BOLTZ",1,2,0,0,0
2eaf304588c696debaa68bbd3d752f2d,"RAY LYNCH",1,1,1,0,0
208ff694ac957820eb7a84f1a40e963c,"RAY PARKER, JR.",1,2,0,0,0
cda735b6b5bf74c9869ad82be477144d,"RAY PARKER, JR. & RAYDIO",1,2,0,0,0
f585ba503ca522e21ea23c41a4ba2ecc,"RAYDIO",1,2,0,0,0
3172ebf24fa0ea5d19abb21a50e1db8c,"REBECCA ST. JAMES",1,2,0,0,0
56aaa5214cb637005be1925d8687152b,"REGINA BELLE",1,2,0,0,0
1c363a1b2bb6e9b8722fce539b0ff9c3,"RICH THE KID",1,1,1,0,0
b725f429fabcc4ae7714e9eaf6e38212,"RICHARD SIMMONS",1,1,1,0,0
7e25ba18ad43af8bf301fe7c4d64af26,"RICK WAKEMAN",1,2,0,0,0
248f83f08d412efa806e64ab3eafbb68,"ROB BASE & DJ E-Z ROCK",1,1,1,0,0
5228b775e8d2600b705fb3c34b9f4415,"ROBERT JOHNSON",1,1,1,0,0
8eb37f50550f5b78be5ae799e3c0f424,"ROBERT PLANT & ALLISON KRAUSS",1,1,1,0,0
2448a474c136e79829c1599c1d5db3c9,"ROBERTA FLACK & DONNY HATHAWAY",1,2,0,0,0
b6f5c87326a4cdcf66f3ae9932fb669d,"ROBIN THICKE",1,1,1,0,0
510677b5112a72fa3bc8df54f52f26ea,"ROBYN",1,1,1,0,0
6fd3d3394c299e718105ef1d9a8d337a,"ROGER",1,2,0,0,0
afd226142da227c2c3d144a5a0e68023,"ROGER WHITTAKER",1,2,0,0,0
a5e3cfdd76b598e66cc0d405a82b39a0,"ROME",1,1,1,0,0
78c56fac0a1f77572790c343ab466947,"ROXY MUSIC",1,1,1,0,0
e8ad10b77b85048e5a7e8f28b0ea5916,"RUFF RYDERS",1,1,1,0,0
5c229a06ef270151e35329f52b10e6d6,"RUSS",1,1,1,0,0
22ced3d03115daaa185ae77410ef9866,"RYAN CABRERA",1,1,1,0,0
86e482cc8d70d94b60721bce1a3e0f8f,"SCANDAL",1,1,1,0,0
baca2bb9bdd82fa741f0d11c8a141a44,"SCOTT STAPP",1,1,1,0,0
d763984048809f3c3dcf37f5dc6a5bf7,"SELENA GOMEZ",1,1,1,0,0
87bd1b96ba56e0296efe5cd3be58841b,"SEMISONIC",1,1,1,0,0
5fa1c4105288a97d0311f63800575df5,"SEPULTURA",1,2,0,0,0
469039963547199c2ff99f4bed6fac95,"SEVEN MARY THREE",1,1,1,0,0
34ded09f81182239865bd240977a65e6,"SEX PISTOLS",1,1,1,0,0
eeb5c7ecaa20d2cd1b2cb2130a832b97,"SHABBA RANKS",1,2,0,0,0
945e49010bf170d7a722e224ba56797c,"SHAWN COLVIN",1,1,1,0,0
4548cc89d7ec9bf0b91724278d78619c,"SHAWN MULLINS",1,1,1,0,0
4ed6790347aa00c7b5b673d857e4acca,"SHEILA E",1,2,0,0,0
31835c875f07048dc8e31ef75569ac9b,"SHYNE",1,2,0,0,0
f819a4d6298e20e5d69201810f817075,"SISTER HAZEL",1,1,1,0,0
29e41b3588ac99cea4d570c6d7cc1f5c,"SISTER SLEDGE",1,1,1,0,0
050af0d2e5a99c1d6d004a33c88de7ba,"SIXPENCE NONE THE RICHER",1,1,1,0,0
86a6241ef892c0aa4b6e7f58ff28dff8,"SLAVE",1,2,0,0,0
283748eea706fbcb5aee0a29a4fb2497,"SMOKEY ROBINSON",1,2,0,0,0
523717de1a0713177597dd5ce5e2cf9d,"SMOKIE NORFUL",1,2,0,0,0
ce439048192577656da33e349d3e1027,"SNOW",1,1,1,0,0
8cfaaa7d854446731d13a640d15963e5,"SOCIAL DISTORTION",1,2,0,0,0
fb4c7fb27964ef02d35d2da988828c7d,"SOPHIE B. HAWKINS",1,2,0,0,0
150909d2b29dbd7926fb960fd32975ed,"SOUL FOR REAL",1,1,1,0,0
39323dfd4a1e53a93e39ace2387db570,"SOUNDS OF BLACKNESS",1,2,0,0,0
24de396e6e9c4070ce4a02068f2c8e17,"SQUEEZE",1,1,1,0,0
c9618bf5d017e5fcd9e922eef0d55cd2,"ST. LUNATICS",1,1,1,0,0
d0211ae1d7bb19b2e5d5b098a53c94c5,"STABBING WESTWARD",1,2,0,0,0
75307d7174ec72bfbb3e89d9770d53d4,"STEEL PULSE",1,2,0,0,0
be06eb41d2ba7aa14f594686b111d239,"STEVE EARLE",1,2,0,0,0
edce871d6adadd6a6ccef777369dbc47,"STEVIE RAY VAUGHAN AND DOUBLE TROUBLE",1,1,1,0,0
e16dd6e8a48bf346e433a52bb76c0850,"STORY OF THE YEAR",1,1,1,0,0
161901fcf1ebaed045dbddcc2de843e0,"SUMMER WALKER",1,1,1,0,0
20556ea82abfe7ad6cf22bba8d67783d,"T-PAIN",1,2,0,0,0
e13cca796867afea2329b8bc40eff09b,"TAME IMPALA",1,1,1,0,0
969890fa2c851950b850020df4bcc2e0,"TAYLOR HICKS",1,1,1,0,0
acfbbbe8e1a949c74e24fffaba0dd5fc,"TECHNOTRONIC",1,1,1,0,0
b585c0eea9dcf1e4d15ad7c05f6d153a,"TEENA MARIE",1,2,0,0,0
0a88cfd24a38f56dc4fb78f7bb9ad7f9,"TEMPLE OF THE DOG",1,1,1,0,0
bfa6721302b14029e88db9564b90dc9a,"TEN YEARS AFTER",1,1,1,0,0
04c6836c5fa1496c0e4343b85e996b37,"TENACIOUS D",1,1,1,0,0
e8427c1ba21831887f191e443559d353,"THE A*TEENS",1,2,0,0,0
505f5c7194e6ba2edda37fd57026b473,"THE BREEDERS",1,1,1,0,0
6d3603d360afe6411a33207334d42017,"THE BYRDS",1,1,1,0,0
505867d0913c477ee2ef4b45b935c412,"THE CARDIGANS",1,1,1,0,0
3dd7cc5969159df41d38c9b91075e52c,"THE CHIEFTAINS",1,2,0,0,0
89838fc18df012c7832748b43c9df4e2,"THE CRYSTAL METHOD",1,1,1,0,0
bde6cec3127b5cb5a7ff47e41c1dc79d,"THE D.O.C.",1,1,1,0,0
f8409e4ad3fe8fbb5a4e3e6d9490b329,"THE DREAM",1,1,1,0,0
c1a6d5a8c868e402ce7daf8249e42fb5,"THE FABULOUS THUNDERBIRDS",1,1,1,0,0
8b8c473bef523270e38bdcacc9a9beb4,"THE FLOATERS",1,1,1,0,0
463491554a2c611e520acbcb86160f93,"THE GRASSROOTS",1,2,0,0,0
fa6336f4c95f8ccb306013e8e16da3f1,"THE HIGHWAYMEN",1,1,1,0,0
97812b0aa8fd210df674e274c47958a7,"THE HONEYDRIPPERS",1,1,1,0,0
e153c3906027745d80a316795db33145,"THE LEMONHEADS",1,2,0,0,0
eefc9c4005bd27d39c6b7b5868c19b45,"THE MAMAS & THE PAPAS",1,1,1,0,0
8b7896d87cbc2c59315fceab3ef4e64b,"THE MOTELS",1,2,0,0,0
682d2df5655ae7d04150f83c1aa7029c,"THE PLATTERS",1,2,0,0,0
021d53d1b6191559f86b8ea2e8fbeb07,"THE POWER STATION",1,1,1,0,0
eab515d388a43da43e6289883e9c984d,"THE RED JUMPSUIT APPARATUS",1,1,1,0,0
8853ee52c6c00ec26dadfe7f8b04259e,"THE REMBRANDTS",1,1,1,0,0
e07f5cc452ad7f0273e21c1d69dad403,"THE ROBERTSONS",1,1,1,0,0
102ac4d719306632543d02c009fc750c,"THE SUNDAYS",1,2,0,0,0
958e900b3dc36eb8bf96dc62ecad6e8e,"THE VERVE",1,1,1,0,0
cd7fbb9b37fc0825e6c5635838e6934b,"THE VERVE PIPE",1,1,1,0,0
c8a19ee7dacf6b33d39a1e75947cbafb,"THE-DREAM",1,2,0,0,0
96895bcfe085b3e4314148cc020239f7,"THEY MIGHT BE GIANTS",1,1,1,0,0
c29c7d795d9274f74a0f285590367471,"TIL TUESDAY",1,2,0,0,0
10eaf0519690fe6d872002c4c8015d6f,"TIMBALAND",1,1,1,0,0
33101c123667a9bd542002839ad159f3,"TIMBALAND AND MAGOO",1,1,1,0,0
8b679209631d8fc55c507204c8996332,"TOADIES",1,1,1,0,0
73b8d7d6af84c660df4f6e792ed9018a,"TOM PETTY",1,2,0,0,0
8d0a78f1c79829c9d85af4d6383fa4eb,"TONIC",1,1,1,0,0
99daecc62463f69854761a59ef7afa8a,"TONY ORLANDO & DAWN",1,2,0,0,0
034b3c627d613f6583c33bc614e030a1,"TONY RICH PROJECT",1,1,1,0,0
c314c7dcc2d99d064b3f41c0dac4200f,"TOVE LO",1,1,1,0,0
59eb4b7ef2decef1d5a4165eff80a74e,"TRAPT",1,1,1,0,0
91f9af6383284791920c5e613f993bb8,"TY DOLLA $IGN",1,2,0,0,0
1ded38fe1bf83881bb416e5f83630094,"TY HERNDON",1,2,0,0,0
4143bcc18973e132599d0d761c5ceaa4,"UNDEROATH",1,2,0,0,0
40b546f9bdff438552b490d393bf30c5,"US3",1,1,1,0,0
8a12b099a53a4343aedc892e81476ffb,"VANESSA CARLTON",1,1,1,0,0
88d115b00fde71e07c6da5de862bb926,"VANGELIS",1,1,1,0,0
0dde23839e8a2bba15ff1514c3809b2d,"VAUGHAN BROTHERS",1,1,1,0,0
b99b64dd9d7f177e104253a90b02f883,"VITAMIN C",1,1,1,0,0
818ea46378771d9455b2ee5a18ebec14,"VOLBEAT",1,2,0,0,0
f41d7d0fd1c92a2947ba1d6dba3afc74,"W.A.S.P.",1,2,0,0,0
154f95be68379628d667a027636ff9d9,"WADE HAYES",1,2,0,0,0
4b7a8bc450742d1a086ed9431ab434fc,"WALE",1,2,0,0,0
93da4c4bfc29e93ed201dc560246a026,"WALK THE MOON",1,1,1,0,0
8f9ef898600566953dc1e76294f8f8ce,"WEATHER REPORT",1,1,1,0,0
434b92867003500b6f0667425a8cfd98,"WENDY CARLOS",1,1,1,0,0
8a5bbd5d47bb6b6db6077a3b91c0f8ef,"WILD CHERRY",1,1,1,0,0
4dc735a8c520665be7e262350d97bb22,"WRECKX 'N' EFFECT",1,1,1,0,0
02b492eadbddf4b7ab7a3948557602c5,"WYNTON MARSALIS",1,2,0,0,0
2794f52a03f5054517fb4214915d479f,"X AMBASSADORS",1,1,1,0,0
1fc61d59d76e184bef316ec0d1067102,"YAZ",1,1,1,0,0
8c3312385098dd7231409c12d3b7024d,"YEAH YEAH YEAHS",1,2,0,0,0
446cbecb6dd78675731e95eff8711245,"YOUNG BUCK",1,1,1,0,0
d4e6af75b70af0d1ac30b15991e2673e,"ZAPP & ROGER",1,1,1,0,0
8306a6b3e31bb25212c4733d9111ecae,"ZARA LARSSON",1,1,1,0,0
802d370f568e9067acba6a5a86a2580a,"ZHANE",1,1,1,0,0
35d90d461b9baec8f7c4728f1c3d1548,"10 YEARS",0.5,1,0,0,0
44077b7def52ced84e86e45d959b6280,"2 UNLIMITED",0.5,1,0,0,0
3efaae3b2aa874bcdba47e1ca8674f1c,"21 SAVAGE & METRO BOOMIN",0.5,1,0,0,0
995104d179d63f140fb8fa6568b20ff8,"21 SAVAGE & METRO BOOMIN",0.5,1,0,0,0
18caf02abf01928784091cc683694ed7,"24KGOLDN",0.5,1,0,0,0
66e4363316fca158d87e2b34c405fc6b,"4 HIM",0.5,1,0,0,0
fda3aa9c1dc14c3973d686fd13f88ad0,"5 SECONDS OF SUMMER",0.5,1,0,0,0
d56895a775b0524e07106b2651727aa3,"504 BOYZ",0.5,1,0,0,0
5a572a877efc7601cbaf6896d6ee2cbe,"A FLOCK OF SEAGULLS",0.5,1,0,0,0
167da584ce871bab213cb3a604d8cc4b,"A GREAT BIG WORLD",0.5,1,0,0,0
2c6522b91c418372e8ac039c75a80a6c,"A. DORATI / MINNEAPOLIS SYMPHONY",0.5,1,0,0,0
e1f254a24188a805e328bb813e0105ba,"ABC",0.5,1,0,0,0
b3a7b279a29a3f224058be69b6ca228e,"ACCEPT",0.5,1,0,0,0
18c7b3e8970fdfe8ec94acf447c68430,"ADAM AND THE ANTS",0.5,1,0,0,0
63da39ca665982ac08e161e575026242,"ADAM ANT",0.5,1,0,0,0
4bd700a66b914ae161a9fccdeecd3d9f,"ADAM LAMBERT",0.5,1,0,0,0
51a50e4728c912f48f456575fe987d1a,"ADEMA",0.5,1,0,0,0
aa225e1deea43674a3bb8865dbeff325,"ADINA HOWARD",0.5,1,0,0,0
511b8da5498f65763c7afeb20d538c5a,"AFROMAN",0.5,1,0,0,0
e98884d505e2d545436aa289d3a9c3ea,"AJR",0.5,1,0,0,0
c28bd47a84f10610fe487bd9aee186b4,"AL DIMEOLA",0.5,1,0,0,0
201350912528ee7d1fe78ee4b397dee4,"AL MARTINO",0.5,1,0,0,0
ec22fad5665e044d78272c636b90fdaa,"ALAN WALKER",0.5,1,0,0,0
64df06a332e40577c12c718550a8d445,"ALEC BENJAMIN",0.5,1,0,0,0
2a7763bb1b885f52fb82af992c25a391,"ALEJANDRO SANZ",0.5,1,0,0,0
f65137fa0338f7d65d378009eac41dc6,"ALLAN SHERMAN",0.5,1,0,0,0
52eb0d6219e497c78b54e208bfd5812b,"ALLURE",0.5,1,0,0,0
5a72805c6faf6ab595e5fc028b9269fa,"ALTER BRIDGE",0.5,1,0,0,0
d262d3a687339a74a3fc9c68e88ce235,"ALVIN AND THE CHIPMUNKS",0.5,1,0,0,0
4ca3488f762eaa906abd936b49dd4ae1,"ALY & AJ",0.5,1,0,0,0
f1908b532a7c8a229325e0d0659861ee,"AMERICAN AUTHORS",0.5,1,0,0,0
035d6e946d59d122225c2344c7e2fa3b,"AMG",0.5,1,0,0,0
9d11aa713febb28bcd0c8eb6a91d8682,"AMII STEWART",0.5,1,0,0,0
5470a4d09a294b5d8e12f7feeabe3654,"AMINE",0.5,1,0,0,0
fb9f897f30800ac961537d60147c4ee5,"ANDERSON BRUFORD WAKEMAN HOWE",0.5,1,0,0,0
f121f90a03f369afffdcb96ddc51f546,"ANDRE KOSTELANETZ",0.5,1,0,0,0
83263df500b8a7bf2709c24c6549c78e,"ANDREW DICE CLAY",0.5,1,0,0,0
2758eda7d294cb3380c54ae4bfd88480,"ANDY GRAMMER",0.5,1,0,0,0
4c1409dc837a986b2b01a8eb34e9179c,"ANDY GRIGGS",0.5,1,0,0,0
e4ff972fafd3ac7dc698c275b7eff485,"ANGELO BADALAMENTI",0.5,1,0,0,0
7c8451bf0dee8ccc825481dce3f4725e,"ANGELS & AIRWAVES",0.5,1,0,0,0
dad2fbd469faf82d4070c95d772ff5f3,"ANI DI FRANCO",0.5,1,0,0,0
adeba67d80648178819770520e933568,"ANNA NALICK",0.5,1,0,0,0
1ad4c4cee196335196d7441d26ce8ff0,"ASHER ROTH",0.5,1,0,0,0
f58141ff4b5c0baa6f7f992713910c0b,"ASHLEY TISDALE",0.5,1,0,0,0
59157070910424a83aa9cf2a27d4057a,"AUBREY HILLIARD",0.5,1,0,0,0
b238c962e39f6e9b53cfadb137ddd309,"AUDIO ADRENALINE",0.5,1,0,0,0
b6eefad454743d478b465aa9657eb0ea,"AUGUST ALSINA",0.5,1,0,0,0
8aa2fdd11d0458515ef65c23b91f548d,"AUTOGRAPH",0.5,1,0,0,0
88abe9e400353faa40181718d2f36614,"AVA MAX",0.5,1,0,0,0
53b0bf1d8c55b0d1696893b71a2e3704,"B.J. THOMAS",0.5,1,0,0,0
a1dd4e45133594bde395978015dfb0ca,"B.T. EXPRESS",0.5,1,0,0,0
579fe277a6f0ac46d2ed0eafc552ca4e,"BABY AKA THE #1 STUNNA",0.5,1,0,0,0
afe64a85df9b61a10ceebea3b7883a0b,"BABY BASH",0.5,1,0,0,0
1f23f21c124559131fdf649cc8af3321,"BAD BOY'S DA BAND",0.5,1,0,0,0
8a8cc15e748b0f5868393c54e338aa60,"BAD MEETS EVIL",0.5,1,0,0,0
9accdec31d3d20fce94b76620cb8166c,"BAD RELIGION",0.5,1,0,0,0
873798be78413689e55990f3aa8f5ffd,"BANANARAMA",0.5,1,0,0,0
0a18475b8e74b79f59279a22a8e295fe,"BAND OF HORSES",0.5,1,0,0,0
4574bb423cc12de6e020c4826cb16f6f,"BANDA ARKANGEL",0.5,1,0,0,0
e5fc6cfd76cdb5231219166026ec667a,"BANDA MACHOS",0.5,1,0,0,0
96db91b2ad663d2f2b0fff961803413b,"BANKS",0.5,1,0,0,0
9fcbe52f22e56f578059aae041062fc4,"BAZ LUHRMANN",0.5,1,0,0,0
de543f4f6df188e880ac5b8e321ec033,"BBMAK",0.5,1,0,0,0
ae0868d355aa00b44a0faeaa2aa5237b,"BEANIE SIGEL",0.5,1,0,0,0
10fa9cba8c11b2ebf9e34ae91a6ab278,"BELLY",0.5,1,0,0,0
9cbb5d91135e25515979b2c6a6b6ad1d,"BEN HOWARD",0.5,1,0,0,0
31a2bc24d34dccefc56ec022d96a2773,"BENNY GOODMAN",0.5,1,0,0,0
8bbcc11f9da65cfa360ead42ae065d7d,"BERLIN PHILHARMONIC / KARAJAN",0.5,1,0,0,0
a440a5192e8baf7e3308e14c2e221351,"BEYOND THE HORIZON",0.5,1,0,0,0
ddbcf87028f0bdecb5bc523bb6efb834,"BIG AUDIO DYNAMITE II",0.5,1,0,0,0
f9c0d1eb85fff9579a33c938fe1fa3a3,"BIG COUNTRY",0.5,1,0,0,0
8469a865681ccaf959c53e559dedf7a9,"BIG L",0.5,1,0,0,0
e29eb2f0f60c644a3f3501db78cbc00b,"BIG MIKE",0.5,1,0,0,0
cb6465fc645cfd7253050cdb67f698c1,"BIG TIME RUSH",0.5,1,0,0,0
857c194d07ba05449f28a265adb90d60,"BILLY JOE ROYAL",0.5,1,0,0,0
8cc394ac8e662e16beaf00fa1fd8eff3,"BILLY PAUL",0.5,1,0,0,0
1856d3abd4ed356d65256e1c3aec0cf0,"BILLY VAUGHN & HIS ORCHESTRA",0.5,1,0,0,0
30c0052eff7e6566ad7164e0b0e0b7f8,"BILLY VERA & THE BEATERS",0.5,1,0,0,0
82a970cdfb15ff0414e830fe500a2cf6,"BIRDMAN / LIL WAYNE",0.5,1,0,0,0
f0f97d876f06b96bacc1625cb0ae0396,"BIZ MARKIE",0.5,1,0,0,0
59e5bc2ad0fc8cbd5df2b6f5e62924c2,"BIZZY BONE",0.5,1,0,0,0
7657b91562873bec38dd53ed82daa61f,"BLACK BOX",0.5,1,0,0,0
9af2e40f93b71c863d4327991ff2dd19,"BLACK SHEEP",0.5,1,0,0,0
a2a1220185abee5e94807d262b550c8c,"BLESSID UNION OF SOULS",0.5,1,0,0,0
c04e22bc2d96b453092f1bdf73d8fd38,"BLOODROCK",0.5,1,0,0,0
d34ca91ec449bd3e733e5a5935afc064,"BLOOMFIELD / KOOPER / STILLS",0.5,1,0,0,0
cc7354c7eb672f417f8f412ef85a57cc,"BLU CANTRELL",0.5,1,0,0,0
3a11b3398731137953cc919c251d2626,"BLUE MAN GROUP",0.5,1,0,0,0
829d4753e13af66507765597f1f5a947,"BLUR",0.5,1,0,0,0
d6e882383610bfd92ee223d30d4862b7,"BO BICE",0.5,1,0,0,0
945b310a0181de3592a7fa4753dafef2,"BOB & DOUG MC KENZIE",0.5,1,0,0,0
a41cca09bfb9fb9c53990741de35cc07,"BOB DYLAN & THE DEAD",0.5,1,0,0,0
